League ID,Pokemon ID,Sprite URL,League name,League Region
263,781,https://img.pokemondb.net/sprites/bank/normal/dhelmise.png,Sun & Moon,Alola
264,318,https://img.pokemondb.net/sprites/bank/normal/carvanha.png,Sun & Moon,Alola
265,319,https://img.pokemondb.net/sprites/bank/normal/sharpedo.png,Sun & Moon,Alola
266,320,https://img.pokemondb.net/sprites/bank/normal/wailmer.png,Sun & Moon,Alola
267,321,https://img.pokemondb.net/sprites/bank/normal/wailord.png,Sun & Moon,Alola
268,131,https://img.pokemondb.net/sprites/bank/normal/lapras.png,Sun & Moon,Alola
269,102,https://img.pokemondb.net/sprites/bank/normal/exeggcute.png,Sun & Moon,Alola
270,103,https://img.pokemondb.net/sprites/bank/normal/exeggutor-alolan.png,Sun & Moon,Alola
271,782,https://img.pokemondb.net/sprites/bank/normal/jangmo-o.png,Sun & Moon,Alola
272,783,https://img.pokemondb.net/sprites/bank/normal/hakamo-o.png,Sun & Moon,Alola
273,784,https://img.pokemondb.net/sprites/bank/normal/kommo-o.png,Sun & Moon,Alola
274,587,https://img.pokemondb.net/sprites/bank/normal/emolga.png,Sun & Moon,Alola
275,123,https://img.pokemondb.net/sprites/bank/normal/scyther.png,Sun & Moon,Alola
276,212,https://img.pokemondb.net/sprites/bank/normal/scizor.png,Sun & Moon,Alola
277,198,https://img.pokemondb.net/sprites/bank/normal/murkrow.png,Sun & Moon,Alola
278,430,https://img.pokemondb.net/sprites/bank/normal/honchkrow.png,Sun & Moon,Alola
279,447,https://img.pokemondb.net/sprites/bank/normal/riolu.png,Sun & Moon,Alola
280,448,https://img.pokemondb.net/sprites/bank/normal/lucario.png,Sun & Moon,Alola
281,147,https://img.pokemondb.net/sprites/bank/normal/dratini.png,Sun & Moon,Alola
282,148,https://img.pokemondb.net/sprites/bank/normal/dragonair.png,Sun & Moon,Alola
283,149,https://img.pokemondb.net/sprites/bank/normal/dragonite.png,Sun & Moon,Alola
284,142,https://img.pokemondb.net/sprites/bank/normal/aerodactyl.png,Sun & Moon,Alola
285,785,https://img.pokemondb.net/sprites/bank/normal/tapu-koko.png,Sun & Moon,Alola
286,786,https://img.pokemondb.net/sprites/bank/normal/tapu-lele.png,Sun & Moon,Alola
287,787,https://img.pokemondb.net/sprites/bank/normal/tapu-bulu.png,Sun & Moon,Alola
288,788,https://img.pokemondb.net/sprites/bank/normal/tapu-fini.png,Sun & Moon,Alola
289,789,https://img.pokemondb.net/sprites/bank/normal/cosmog.png,Sun & Moon,Alola
290,790,https://img.pokemondb.net/sprites/bank/normal/cosmoem.png,Sun & Moon,Alola
291,791,https://img.pokemondb.net/sprites/bank/normal/solgaleo.png,Sun & Moon,Alola
292,792,https://img.pokemondb.net/sprites/bank/normal/lunala.png,Sun & Moon,Alola
293,793,https://img.pokemondb.net/sprites/bank/normal/nihilego.png,Sun & Moon,Alola
294,794,https://img.pokemondb.net/sprites/bank/normal/buzzwole.png,Sun & Moon,Alola
295,795,https://img.pokemondb.net/sprites/bank/normal/pheromosa.png,Sun & Moon,Alola
296,796,https://img.pokemondb.net/sprites/bank/normal/xurkitree.png,Sun & Moon,Alola
297,797,https://img.pokemondb.net/sprites/bank/normal/celesteela.png,Sun & Moon,Alola
298,798,https://img.pokemondb.net/sprites/bank/normal/kartana.png,Sun & Moon,Alola
299,799,https://img.pokemondb.net/sprites/bank/normal/guzzlord.png,Sun & Moon,Alola
300,800,https://img.pokemondb.net/sprites/bank/normal/necrozma.png,Sun & Moon,Alola
301,801,https://img.pokemondb.net/sprites/bank/normal/magearna.png,Sun & Moon,Alola
302,802,https://img.pokemondb.net/sprites/bank/normal/marshadow.png,Sun & Moon,Alola
1,722,https://img.pokemondb.net/sprites/bank/normal/rowlet.png,Sun & Moon,Alola
2,723,https://img.pokemondb.net/sprites/bank/normal/dartrix.png,Sun & Moon,Alola
3,724,https://img.pokemondb.net/sprites/bank/normal/decidueye.png,Sun & Moon,Alola
4,725,https://img.pokemondb.net/sprites/bank/normal/litten.png,Sun & Moon,Alola
5,726,https://img.pokemondb.net/sprites/bank/normal/torracat.png,Sun & Moon,Alola
6,727,https://img.pokemondb.net/sprites/bank/normal/incineroar.png,Sun & Moon,Alola
7,728,https://img.pokemondb.net/sprites/bank/normal/popplio.png,Sun & Moon,Alola
8,729,https://img.pokemondb.net/sprites/bank/normal/brionne.png,Sun & Moon,Alola
9,730,https://img.pokemondb.net/sprites/bank/normal/primarina.png,Sun & Moon,Alola
10,731,https://img.pokemondb.net/sprites/bank/normal/pikipek.png,Sun & Moon,Alola
11,732,https://img.pokemondb.net/sprites/bank/normal/trumbeak.png,Sun & Moon,Alola
12,733,https://img.pokemondb.net/sprites/bank/normal/toucannon.png,Sun & Moon,Alola
13,734,https://img.pokemondb.net/sprites/bank/normal/yungoos.png,Sun & Moon,Alola
14,735,https://img.pokemondb.net/sprites/bank/normal/gumshoos.png,Sun & Moon,Alola
15,19,https://img.pokemondb.net/sprites/bank/normal/rattata-alolan.png,Sun & Moon,Alola
16,20,https://img.pokemondb.net/sprites/bank/normal/raticate-alolan.png,Sun & Moon,Alola
17,10,https://img.pokemondb.net/sprites/bank/normal/caterpie.png,Sun & Moon,Alola
18,11,https://img.pokemondb.net/sprites/bank/normal/metapod.png,Sun & Moon,Alola
19,12,https://img.pokemondb.net/sprites/bank/normal/butterfree.png,Sun & Moon,Alola
20,165,https://img.pokemondb.net/sprites/bank/normal/ledyba.png,Sun & Moon,Alola
21,166,https://img.pokemondb.net/sprites/bank/normal/ledian.png,Sun & Moon,Alola
22,167,https://img.pokemondb.net/sprites/bank/normal/spinarak.png,Sun & Moon,Alola
23,168,https://img.pokemondb.net/sprites/bank/normal/ariados.png,Sun & Moon,Alola
24,172,https://img.pokemondb.net/sprites/bank/normal/pichu.png,Sun & Moon,Alola
25,25,https://img.pokemondb.net/sprites/bank/normal/pikachu.png,Sun & Moon,Alola
26,26,https://img.pokemondb.net/sprites/bank/normal/raichu-alolan.png,Sun & Moon,Alola
27,736,https://img.pokemondb.net/sprites/bank/normal/grubbin.png,Sun & Moon,Alola
28,737,https://img.pokemondb.net/sprites/bank/normal/charjabug.png,Sun & Moon,Alola
29,738,https://img.pokemondb.net/sprites/bank/normal/vikavolt.png,Sun & Moon,Alola
30,438,https://img.pokemondb.net/sprites/bank/normal/bonsly.png,Sun & Moon,Alola
31,185,https://img.pokemondb.net/sprites/bank/normal/sudowoodo.png,Sun & Moon,Alola
32,440,https://img.pokemondb.net/sprites/bank/normal/happiny.png,Sun & Moon,Alola
33,113,https://img.pokemondb.net/sprites/bank/normal/chansey.png,Sun & Moon,Alola
34,242,https://img.pokemondb.net/sprites/bank/normal/blissey.png,Sun & Moon,Alola
35,446,https://img.pokemondb.net/sprites/bank/normal/munchlax.png,Sun & Moon,Alola
36,143,https://img.pokemondb.net/sprites/bank/normal/snorlax.png,Sun & Moon,Alola
37,79,https://img.pokemondb.net/sprites/bank/normal/slowpoke.png,Sun & Moon,Alola
38,80,https://img.pokemondb.net/sprites/bank/normal/slowbro.png,Sun & Moon,Alola
39,199,https://img.pokemondb.net/sprites/bank/normal/slowking.png,Sun & Moon,Alola
40,278,https://img.pokemondb.net/sprites/bank/normal/wingull.png,Sun & Moon,Alola
41,279,https://img.pokemondb.net/sprites/bank/normal/pelipper.png,Sun & Moon,Alola
42,63,https://img.pokemondb.net/sprites/bank/normal/abra.png,Sun & Moon,Alola
43,64,https://img.pokemondb.net/sprites/bank/normal/kadabra.png,Sun & Moon,Alola
44,65,https://img.pokemondb.net/sprites/bank/normal/alakazam.png,Sun & Moon,Alola
45,52,https://img.pokemondb.net/sprites/bank/normal/meowth-alolan.png,Sun & Moon,Alola
46,53,https://img.pokemondb.net/sprites/bank/normal/persian-alolan.png,Sun & Moon,Alola
47,81,https://img.pokemondb.net/sprites/bank/normal/magnemite.png,Sun & Moon,Alola
48,82,https://img.pokemondb.net/sprites/bank/normal/magneton.png,Sun & Moon,Alola
49,462,https://img.pokemondb.net/sprites/bank/normal/magnezone.png,Sun & Moon,Alola
50,88,https://img.pokemondb.net/sprites/bank/normal/grimer-alolan.png,Sun & Moon,Alola
51,89,https://img.pokemondb.net/sprites/bank/normal/muk-alolan.png,Sun & Moon,Alola
52,58,https://img.pokemondb.net/sprites/bank/normal/growlithe.png,Sun & Moon,Alola
53,59,https://img.pokemondb.net/sprites/bank/normal/arcanine.png,Sun & Moon,Alola
54,96,https://img.pokemondb.net/sprites/bank/normal/drowzee.png,Sun & Moon,Alola
55,97,https://img.pokemondb.net/sprites/bank/normal/hypno.png,Sun & Moon,Alola
56,296,https://img.pokemondb.net/sprites/bank/normal/makuhita.png,Sun & Moon,Alola
57,297,https://img.pokemondb.net/sprites/bank/normal/hariyama.png,Sun & Moon,Alola
58,235,https://img.pokemondb.net/sprites/bank/normal/smeargle.png,Sun & Moon,Alola
59,739,https://img.pokemondb.net/sprites/bank/normal/crabrawler.png,Sun & Moon,Alola
60,740,https://img.pokemondb.net/sprites/bank/normal/crabominable.png,Sun & Moon,Alola
61,92,https://img.pokemondb.net/sprites/bank/normal/gastly.png,Sun & Moon,Alola
62,93,https://img.pokemondb.net/sprites/bank/normal/haunter.png,Sun & Moon,Alola
63,94,https://img.pokemondb.net/sprites/bank/normal/gengar.png,Sun & Moon,Alola
64,425,https://img.pokemondb.net/sprites/bank/normal/drifloon.png,Sun & Moon,Alola
65,426,https://img.pokemondb.net/sprites/bank/normal/drifblim.png,Sun & Moon,Alola
66,200,https://img.pokemondb.net/sprites/bank/normal/misdreavus.png,Sun & Moon,Alola
67,429,https://img.pokemondb.net/sprites/bank/normal/mismagius.png,Sun & Moon,Alola
68,41,https://img.pokemondb.net/sprites/bank/normal/zubat.png,Sun & Moon,Alola
69,42,https://img.pokemondb.net/sprites/bank/normal/golbat.png,Sun & Moon,Alola
70,169,https://img.pokemondb.net/sprites/bank/normal/crobat.png,Sun & Moon,Alola
71,50,https://img.pokemondb.net/sprites/bank/normal/diglett-alolan.png,Sun & Moon,Alola
72,51,https://img.pokemondb.net/sprites/bank/normal/dugtrio-alolan.png,Sun & Moon,Alola
73,21,https://img.pokemondb.net/sprites/bank/normal/spearow.png,Sun & Moon,Alola
74,22,https://img.pokemondb.net/sprites/bank/normal/fearow.png,Sun & Moon,Alola
75,627,https://img.pokemondb.net/sprites/bank/normal/rufflet.png,Sun & Moon,Alola
76,628,https://img.pokemondb.net/sprites/bank/normal/braviary.png,Sun & Moon,Alola
77,629,https://img.pokemondb.net/sprites/bank/normal/vullaby.png,Sun & Moon,Alola
78,630,https://img.pokemondb.net/sprites/bank/normal/mandibuzz.png,Sun & Moon,Alola
79,56,https://img.pokemondb.net/sprites/bank/normal/mankey.png,Sun & Moon,Alola
80,57,https://img.pokemondb.net/sprites/bank/normal/primeape.png,Sun & Moon,Alola
81,225,https://img.pokemondb.net/sprites/bank/normal/delibird.png,Sun & Moon,Alola
82,741,https://img.pokemondb.net/sprites/bank/normal/oricorio.png,Sun & Moon,Alola
83,742,https://img.pokemondb.net/sprites/bank/normal/cutiefly.png,Sun & Moon,Alola
84,743,https://img.pokemondb.net/sprites/bank/normal/ribombee.png,Sun & Moon,Alola
85,548,https://img.pokemondb.net/sprites/bank/normal/petilil.png,Sun & Moon,Alola
86,549,https://img.pokemondb.net/sprites/bank/normal/lilligant.png,Sun & Moon,Alola
87,546,https://img.pokemondb.net/sprites/bank/normal/cottonee.png,Sun & Moon,Alola
88,547,https://img.pokemondb.net/sprites/bank/normal/whimsicott.png,Sun & Moon,Alola
89,54,https://img.pokemondb.net/sprites/bank/normal/psyduck.png,Sun & Moon,Alola
90,55,https://img.pokemondb.net/sprites/bank/normal/golduck.png,Sun & Moon,Alola
91,129,https://img.pokemondb.net/sprites/bank/normal/magikarp.png,Sun & Moon,Alola
92,130,https://img.pokemondb.net/sprites/bank/normal/gyarados.png,Sun & Moon,Alola
93,339,https://img.pokemondb.net/sprites/bank/normal/barboach.png,Sun & Moon,Alola
94,340,https://img.pokemondb.net/sprites/bank/normal/whiscash.png,Sun & Moon,Alola
95,66,https://img.pokemondb.net/sprites/bank/normal/machop.png,Sun & Moon,Alola
96,67,https://img.pokemondb.net/sprites/bank/normal/machoke.png,Sun & Moon,Alola
97,68,https://img.pokemondb.net/sprites/bank/normal/machamp.png,Sun & Moon,Alola
98,524,https://img.pokemondb.net/sprites/bank/normal/roggenrola.png,Sun & Moon,Alola
99,525,https://img.pokemondb.net/sprites/bank/normal/boldore.png,Sun & Moon,Alola
100,526,https://img.pokemondb.net/sprites/bank/normal/gigalith.png,Sun & Moon,Alola
101,703,https://img.pokemondb.net/sprites/bank/normal/carbink.png,Sun & Moon,Alola
102,302,https://img.pokemondb.net/sprites/bank/normal/sableye.png,Sun & Moon,Alola
103,744,https://img.pokemondb.net/sprites/bank/normal/rockruff.png,Sun & Moon,Alola
104,745,https://img.pokemondb.net/sprites/bank/normal/lycanroc.png,Sun & Moon,Alola
105,327,https://img.pokemondb.net/sprites/bank/normal/spinda.png,Sun & Moon,Alola
106,72,https://img.pokemondb.net/sprites/bank/normal/tentacool.png,Sun & Moon,Alola
107,73,https://img.pokemondb.net/sprites/bank/normal/tentacruel.png,Sun & Moon,Alola
108,456,https://img.pokemondb.net/sprites/bank/normal/finneon.png,Sun & Moon,Alola
109,457,https://img.pokemondb.net/sprites/bank/normal/lumineon.png,Sun & Moon,Alola
110,746,https://img.pokemondb.net/sprites/bank/normal/wishiwashi.png,Sun & Moon,Alola
111,370,https://img.pokemondb.net/sprites/bank/normal/luvdisc.png,Sun & Moon,Alola
112,222,https://img.pokemondb.net/sprites/bank/normal/corsola.png,Sun & Moon,Alola
113,747,https://img.pokemondb.net/sprites/bank/normal/mareanie.png,Sun & Moon,Alola
114,748,https://img.pokemondb.net/sprites/bank/normal/toxapex.png,Sun & Moon,Alola
115,90,https://img.pokemondb.net/sprites/bank/normal/shellder.png,Sun & Moon,Alola
116,91,https://img.pokemondb.net/sprites/bank/normal/cloyster.png,Sun & Moon,Alola
117,371,https://img.pokemondb.net/sprites/bank/normal/bagon.png,Sun & Moon,Alola
118,372,https://img.pokemondb.net/sprites/bank/normal/shelgon.png,Sun & Moon,Alola
119,373,https://img.pokemondb.net/sprites/bank/normal/salamence.png,Sun & Moon,Alola
120,785,https://img.pokemondb.net/sprites/bank/normal/tapu-koko.png,Sun & Moon,Alola
1,731,https://img.pokemondb.net/sprites/bank/normal/pikipek.png,Sun & Moon,Alola
2,732,https://img.pokemondb.net/sprites/bank/normal/trumbeak.png,Sun & Moon,Alola
3,733,https://img.pokemondb.net/sprites/bank/normal/toucannon.png,Sun & Moon,Alola
4,734,https://img.pokemondb.net/sprites/bank/normal/yungoos.png,Sun & Moon,Alola
5,735,https://img.pokemondb.net/sprites/bank/normal/gumshoos.png,Sun & Moon,Alola
6,19,https://img.pokemondb.net/sprites/bank/normal/rattata-alolan.png,Sun & Moon,Alola
7,20,https://img.pokemondb.net/sprites/bank/normal/raticate-alolan.png,Sun & Moon,Alola
8,10,https://img.pokemondb.net/sprites/bank/normal/caterpie.png,Sun & Moon,Alola
9,11,https://img.pokemondb.net/sprites/bank/normal/metapod.png,Sun & Moon,Alola
10,12,https://img.pokemondb.net/sprites/bank/normal/butterfree.png,Sun & Moon,Alola
11,736,https://img.pokemondb.net/sprites/bank/normal/grubbin.png,Sun & Moon,Alola
12,737,https://img.pokemondb.net/sprites/bank/normal/charjabug.png,Sun & Moon,Alola
13,738,https://img.pokemondb.net/sprites/bank/normal/vikavolt.png,Sun & Moon,Alola
14,438,https://img.pokemondb.net/sprites/bank/normal/bonsly.png,Sun & Moon,Alola
15,185,https://img.pokemondb.net/sprites/bank/normal/sudowoodo.png,Sun & Moon,Alola
16,440,https://img.pokemondb.net/sprites/bank/normal/happiny.png,Sun & Moon,Alola
17,113,https://img.pokemondb.net/sprites/bank/normal/chansey.png,Sun & Moon,Alola
18,242,https://img.pokemondb.net/sprites/bank/normal/blissey.png,Sun & Moon,Alola
19,278,https://img.pokemondb.net/sprites/bank/normal/wingull.png,Sun & Moon,Alola
20,279,https://img.pokemondb.net/sprites/bank/normal/pelipper.png,Sun & Moon,Alola
21,739,https://img.pokemondb.net/sprites/bank/normal/crabrawler.png,Sun & Moon,Alola
22,740,https://img.pokemondb.net/sprites/bank/normal/crabominable.png,Sun & Moon,Alola
23,92,https://img.pokemondb.net/sprites/bank/normal/gastly.png,Sun & Moon,Alola
24,93,https://img.pokemondb.net/sprites/bank/normal/haunter.png,Sun & Moon,Alola
25,94,https://img.pokemondb.net/sprites/bank/normal/gengar.png,Sun & Moon,Alola
26,41,https://img.pokemondb.net/sprites/bank/normal/zubat.png,Sun & Moon,Alola
27,42,https://img.pokemondb.net/sprites/bank/normal/golbat.png,Sun & Moon,Alola
28,169,https://img.pokemondb.net/sprites/bank/normal/crobat.png,Sun & Moon,Alola
29,50,https://img.pokemondb.net/sprites/bank/normal/diglett-alolan.png,Sun & Moon,Alola
30,51,https://img.pokemondb.net/sprites/bank/normal/dugtrio-alolan.png,Sun & Moon,Alola
31,741,https://img.pokemondb.net/sprites/bank/normal/oricorio.png,Sun & Moon,Alola
32,54,https://img.pokemondb.net/sprites/bank/normal/psyduck.png,Sun & Moon,Alola
33,55,https://img.pokemondb.net/sprites/bank/normal/golduck.png,Sun & Moon,Alola
34,129,https://img.pokemondb.net/sprites/bank/normal/magikarp.png,Sun & Moon,Alola
35,130,https://img.pokemondb.net/sprites/bank/normal/gyarados.png,Sun & Moon,Alola
36,339,https://img.pokemondb.net/sprites/bank/normal/barboach.png,Sun & Moon,Alola
37,340,https://img.pokemondb.net/sprites/bank/normal/whiscash.png,Sun & Moon,Alola
38,72,https://img.pokemondb.net/sprites/bank/normal/tentacool.png,Sun & Moon,Alola
39,73,https://img.pokemondb.net/sprites/bank/normal/tentacruel.png,Sun & Moon,Alola
40,456,https://img.pokemondb.net/sprites/bank/normal/finneon.png,Sun & Moon,Alola
41,457,https://img.pokemondb.net/sprites/bank/normal/lumineon.png,Sun & Moon,Alola
42,746,https://img.pokemondb.net/sprites/bank/normal/wishiwashi.png,Sun & Moon,Alola
43,370,https://img.pokemondb.net/sprites/bank/normal/luvdisc.png,Sun & Moon,Alola
44,222,https://img.pokemondb.net/sprites/bank/normal/corsola.png,Sun & Moon,Alola
45,747,https://img.pokemondb.net/sprites/bank/normal/mareanie.png,Sun & Moon,Alola
46,748,https://img.pokemondb.net/sprites/bank/normal/toxapex.png,Sun & Moon,Alola
47,506,https://img.pokemondb.net/sprites/bank/normal/lillipup.png,Sun & Moon,Alola
48,507,https://img.pokemondb.net/sprites/bank/normal/herdier.png,Sun & Moon,Alola
49,508,https://img.pokemondb.net/sprites/bank/normal/stoutland.png,Sun & Moon,Alola
50,133,https://img.pokemondb.net/sprites/bank/normal/eevee.png,Sun & Moon,Alola
51,134,https://img.pokemondb.net/sprites/bank/normal/vaporeon.png,Sun & Moon,Alola
52,135,https://img.pokemondb.net/sprites/bank/normal/jolteon.png,Sun & Moon,Alola
53,136,https://img.pokemondb.net/sprites/bank/normal/flareon.png,Sun & Moon,Alola
54,196,https://img.pokemondb.net/sprites/bank/normal/espeon.png,Sun & Moon,Alola
55,197,https://img.pokemondb.net/sprites/bank/normal/umbreon.png,Sun & Moon,Alola
56,470,https://img.pokemondb.net/sprites/bank/normal/leafeon.png,Sun & Moon,Alola
57,471,https://img.pokemondb.net/sprites/bank/normal/glaceon.png,Sun & Moon,Alola
58,700,https://img.pokemondb.net/sprites/bank/normal/sylveon.png,Sun & Moon,Alola
59,749,https://img.pokemondb.net/sprites/bank/normal/mudbray.png,Sun & Moon,Alola
60,750,https://img.pokemondb.net/sprites/bank/normal/mudsdale.png,Sun & Moon,Alola
61,174,https://img.pokemondb.net/sprites/bank/normal/igglybuff.png,Sun & Moon,Alola
62,39,https://img.pokemondb.net/sprites/bank/normal/jigglypuff.png,Sun & Moon,Alola
63,40,https://img.pokemondb.net/sprites/bank/normal/wigglytuff.png,Sun & Moon,Alola
64,128,https://img.pokemondb.net/sprites/bank/normal/tauros.png,Sun & Moon,Alola
65,241,https://img.pokemondb.net/sprites/bank/normal/miltank.png,Sun & Moon,Alola
66,283,https://img.pokemondb.net/sprites/bank/normal/surskit.png,Sun & Moon,Alola
67,284,https://img.pokemondb.net/sprites/bank/normal/masquerain.png,Sun & Moon,Alola
68,751,https://img.pokemondb.net/sprites/bank/normal/dewpider.png,Sun & Moon,Alola
69,752,https://img.pokemondb.net/sprites/bank/normal/araquanid.png,Sun & Moon,Alola
70,753,https://img.pokemondb.net/sprites/bank/normal/fomantis.png,Sun & Moon,Alola
71,754,https://img.pokemondb.net/sprites/bank/normal/lurantis.png,Sun & Moon,Alola
72,755,https://img.pokemondb.net/sprites/bank/normal/morelull.png,Sun & Moon,Alola
73,756,https://img.pokemondb.net/sprites/bank/normal/shiinotic.png,Sun & Moon,Alola
74,46,https://img.pokemondb.net/sprites/bank/normal/paras.png,Sun & Moon,Alola
75,47,https://img.pokemondb.net/sprites/bank/normal/parasect.png,Sun & Moon,Alola
76,60,https://img.pokemondb.net/sprites/bank/normal/poliwag.png,Sun & Moon,Alola
77,61,https://img.pokemondb.net/sprites/bank/normal/poliwhirl.png,Sun & Moon,Alola
78,62,https://img.pokemondb.net/sprites/bank/normal/poliwrath.png,Sun & Moon,Alola
79,186,https://img.pokemondb.net/sprites/bank/normal/politoed.png,Sun & Moon,Alola
80,118,https://img.pokemondb.net/sprites/bank/normal/goldeen.png,Sun & Moon,Alola
81,119,https://img.pokemondb.net/sprites/bank/normal/seaking.png,Sun & Moon,Alola
82,349,https://img.pokemondb.net/sprites/bank/normal/feebas.png,Sun & Moon,Alola
83,350,https://img.pokemondb.net/sprites/bank/normal/milotic.png,Sun & Moon,Alola
84,594,https://img.pokemondb.net/sprites/bank/normal/alomomola.png,Sun & Moon,Alola
85,661,https://img.pokemondb.net/sprites/bank/normal/fletchling.png,Sun & Moon,Alola
86,662,https://img.pokemondb.net/sprites/bank/normal/fletchinder.png,Sun & Moon,Alola
87,663,https://img.pokemondb.net/sprites/bank/normal/talonflame.png,Sun & Moon,Alola
88,757,https://img.pokemondb.net/sprites/bank/normal/salandit.png,Sun & Moon,Alola
89,758,https://img.pokemondb.net/sprites/bank/normal/salazzle.png,Sun & Moon,Alola
90,104,https://img.pokemondb.net/sprites/bank/normal/cubone.png,Sun & Moon,Alola
91,105,https://img.pokemondb.net/sprites/bank/normal/marowak-alolan.png,Sun & Moon,Alola
92,115,https://img.pokemondb.net/sprites/bank/normal/kangaskhan.png,Sun & Moon,Alola
93,240,https://img.pokemondb.net/sprites/bank/normal/magby.png,Sun & Moon,Alola
94,126,https://img.pokemondb.net/sprites/bank/normal/magmar.png,Sun & Moon,Alola
95,467,https://img.pokemondb.net/sprites/bank/normal/magmortar.png,Sun & Moon,Alola
96,759,https://img.pokemondb.net/sprites/bank/normal/stufful.png,Sun & Moon,Alola
97,760,https://img.pokemondb.net/sprites/bank/normal/bewear.png,Sun & Moon,Alola
98,761,https://img.pokemondb.net/sprites/bank/normal/bounsweet.png,Sun & Moon,Alola
99,762,https://img.pokemondb.net/sprites/bank/normal/steenee.png,Sun & Moon,Alola
100,763,https://img.pokemondb.net/sprites/bank/normal/tsareena.png,Sun & Moon,Alola
101,764,https://img.pokemondb.net/sprites/bank/normal/comfey.png,Sun & Moon,Alola
102,127,https://img.pokemondb.net/sprites/bank/normal/pinsir.png,Sun & Moon,Alola
103,765,https://img.pokemondb.net/sprites/bank/normal/oranguru.png,Sun & Moon,Alola
104,766,https://img.pokemondb.net/sprites/bank/normal/passimian.png,Sun & Moon,Alola
105,704,https://img.pokemondb.net/sprites/bank/normal/goomy.png,Sun & Moon,Alola
106,705,https://img.pokemondb.net/sprites/bank/normal/sliggoo.png,Sun & Moon,Alola
107,706,https://img.pokemondb.net/sprites/bank/normal/goodra.png,Sun & Moon,Alola
108,351,https://img.pokemondb.net/sprites/bank/normal/castform.png,Sun & Moon,Alola
109,767,https://img.pokemondb.net/sprites/bank/normal/wimpod.png,Sun & Moon,Alola
110,768,https://img.pokemondb.net/sprites/bank/normal/golisopod.png,Sun & Moon,Alola
111,120,https://img.pokemondb.net/sprites/bank/normal/staryu.png,Sun & Moon,Alola
112,121,https://img.pokemondb.net/sprites/bank/normal/starmie.png,Sun & Moon,Alola
113,769,https://img.pokemondb.net/sprites/bank/normal/sandygast.png,Sun & Moon,Alola
114,770,https://img.pokemondb.net/sprites/bank/normal/palossand.png,Sun & Moon,Alola
115,408,https://img.pokemondb.net/sprites/bank/normal/cranidos.png,Sun & Moon,Alola
116,409,https://img.pokemondb.net/sprites/bank/normal/rampardos.png,Sun & Moon,Alola
117,410,https://img.pokemondb.net/sprites/bank/normal/shieldon.png,Sun & Moon,Alola
118,411,https://img.pokemondb.net/sprites/bank/normal/bastiodon.png,Sun & Moon,Alola
119,566,https://img.pokemondb.net/sprites/bank/normal/archen.png,Sun & Moon,Alola
120,567,https://img.pokemondb.net/sprites/bank/normal/archeops.png,Sun & Moon,Alola
121,564,https://img.pokemondb.net/sprites/bank/normal/tirtouga.png,Sun & Moon,Alola
122,565,https://img.pokemondb.net/sprites/bank/normal/carracosta.png,Sun & Moon,Alola
123,708,https://img.pokemondb.net/sprites/bank/normal/phantump.png,Sun & Moon,Alola
124,709,https://img.pokemondb.net/sprites/bank/normal/trevenant.png,Sun & Moon,Alola
125,299,https://img.pokemondb.net/sprites/bank/normal/nosepass.png,Sun & Moon,Alola
126,476,https://img.pokemondb.net/sprites/bank/normal/probopass.png,Sun & Moon,Alola
127,771,https://img.pokemondb.net/sprites/bank/normal/pyukumuku.png,Sun & Moon,Alola
128,170,https://img.pokemondb.net/sprites/bank/normal/chinchou.png,Sun & Moon,Alola
129,171,https://img.pokemondb.net/sprites/bank/normal/lanturn.png,Sun & Moon,Alola
130,786,https://img.pokemondb.net/sprites/bank/normal/tapu-lele.png,Sun & Moon,Alola
1,731,https://img.pokemondb.net/sprites/bank/normal/pikipek.png,Sun & Moon,Alola
2,732,https://img.pokemondb.net/sprites/bank/normal/trumbeak.png,Sun & Moon,Alola
3,733,https://img.pokemondb.net/sprites/bank/normal/toucannon.png,Sun & Moon,Alola
4,734,https://img.pokemondb.net/sprites/bank/normal/yungoos.png,Sun & Moon,Alola
5,735,https://img.pokemondb.net/sprites/bank/normal/gumshoos.png,Sun & Moon,Alola
6,19,https://img.pokemondb.net/sprites/bank/normal/rattata-alolan.png,Sun & Moon,Alola
7,20,https://img.pokemondb.net/sprites/bank/normal/raticate-alolan.png,Sun & Moon,Alola
8,165,https://img.pokemondb.net/sprites/bank/normal/ledyba.png,Sun & Moon,Alola
9,166,https://img.pokemondb.net/sprites/bank/normal/ledian.png,Sun & Moon,Alola
10,167,https://img.pokemondb.net/sprites/bank/normal/spinarak.png,Sun & Moon,Alola
11,168,https://img.pokemondb.net/sprites/bank/normal/ariados.png,Sun & Moon,Alola
12,736,https://img.pokemondb.net/sprites/bank/normal/grubbin.png,Sun & Moon,Alola
13,737,https://img.pokemondb.net/sprites/bank/normal/charjabug.png,Sun & Moon,Alola
14,738,https://img.pokemondb.net/sprites/bank/normal/vikavolt.png,Sun & Moon,Alola
15,440,https://img.pokemondb.net/sprites/bank/normal/happiny.png,Sun & Moon,Alola
16,113,https://img.pokemondb.net/sprites/bank/normal/chansey.png,Sun & Moon,Alola
17,242,https://img.pokemondb.net/sprites/bank/normal/blissey.png,Sun & Moon,Alola
18,79,https://img.pokemondb.net/sprites/bank/normal/slowpoke.png,Sun & Moon,Alola
19,80,https://img.pokemondb.net/sprites/bank/normal/slowbro.png,Sun & Moon,Alola
20,199,https://img.pokemondb.net/sprites/bank/normal/slowking.png,Sun & Moon,Alola
